0	4.143730886850152
1	3.8310907237512737
2	3.444648318042813
3	3.1189602446483176
4	2.841590214067278
5	2.6100917431192663
6	2.4130479102956164
7	2.2398572884811414
8	2.089296636085627
9	1.9559633027522934
10	1.8348623853211008
11	1.7253822629969418
12	1.6230377166156982
13	1.5312945973496432
14	1.4458715596330274
15	1.3664627930682975
16	1.2927624872579002
17	1.2244648318042812
18	1.1580020387359837
19	1.0965341488277267
20	1.0366972477064218
21	0.98144750254842
22	0.9276248725790011
23	0.8779816513761467
24	0.8295616717635066
25	0.7849133537206932
26	0.7388379204892966
27	0.6963302752293578
28	0.654841997961264
29	0.6165137614678898
30	0.5769622833843017
31	0.5403669724770642
32	0.5045871559633027
33	0.4696228338430173
34	0.43710499490316
35	0.40366972477064217
36	0.37247706422018345
37	0.3405708460754332
38	0.3107033639143731
39	0.28144750254841994
40	0.2528032619775739
